index	0	1	2
GTGCCTT_MIR506	5.118135933176977e-06	0.0013446790232801067	(17776, 322, 533, 26, 'TMEM117;LIMCH1;NR3C1;KCNK2;ABHD4;FAM177A1;FAM81A;SLITRK6;PRPF38B;USP47;SPOCK2;CLMP;EYA1;XRN1;OSBPL10;DDX6;SORCS1;NAV1;SLC12A5;SPRED1;MYRIP;CAMTA1;ARID5B;DNAJC1;FSTL5;CDH2')
GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	5.546537591929729e-06	0.0013574226333316023	(17776, 322, 133, 12, 'ZBTB20;NOL8;NEDD4;THUMPD2;CD200;NR3C1;CCPG1;DOCK10;PRDM5;PDK1;ASCC1;ZFP36L2')
BRUINS_UVC_RESPONSE_LATE	5.374492750033986e-06	0.0013574226333316023	(17776, 322, 741, 32, 'SLIT3;SEMA3E;PTPRM;ANXA1;SNX27;COMMD10;BTBD11;PTPRK;NEDD4;COL6A3;USP47;CD40;SGSM3;MED6;SHISA9;DOCK2;STAT6;TPD52L1;UFM1;PPP1R12A;TTC17;LRIG3;DDX6;SORCS1;CENPV;CREM;MSI2;XIRP2;ITPR2;CPXM1;PTEN;GAP43')
GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN	5.546537591929729e-06	0.0013574226333316023	(17776, 322, 133, 12, 'PTPRK;CREM;ZFP36L2;SAMSN1;ICOS;NR3C1;KCTD12;SKIL;NAV2;INPP4B;LAMA2;PARD3')
TGGAAA_NFAT_Q4_01	5.740732618016265e-06	0.0013744062678741984	(17776, 322, 1233, 45, 'HNF4G;NLK;SLIT3;KSR2;TMEM117;PDE3B;ETV1;NR3C1;ARHGAP44;GAP43;GYPC;CACNA2D3;MKL1;FAM81A;NEDD4;PRPF38B;ALPK2;YAP1;ETS1;MOBP;SMARCA2;EYA1;HS6ST3;CDH6;C3orf49;FOXP1;UCHL1;BNC2;PCDH10;LIMS1;PROK2;SPRED1;SSBP2;CREM;PDZRN4;ADCY10;LRRTM4;CNTN5;ADAMTSL1;KLF7;NPHP4;BTBD3;RORA;FSTL5;RUNX1')
LIM_MAMMARY_STEM_CELL_UP	6.024515597734894e-06	0.0014116593676139232	(17776, 322, 378, 21, 'SLIT3;RELN;GYPC;PTGS2;BTBD11;TWIST2;DOCK10;PRICKLE2;ETS1;CLMP;CDH13;SDK2;TNS4;CHSY3;FOXP1;SORCS1;COL23A1;SPRED1;SSBP2;CPXM1;CRISPLD1')
POU1F1_Q6	6.4829911587338676e-06	0.0014874412839820017	(17776, 322, 183, 14, 'SYT12;PDZRN4;CNTNAP5;IARS;ADAMTS5;SKIL;BNC2;NPHP4;COMMD10;MYBPC1;RUNX1;RORA;MAP2;GAP43')
WONG_ADULT_TISSUE_STEM_MODULE	8.378188204105717e-06	0.0018644528774733554	(17776, 322, 548, 26, 'SEMA3E;MAGI2;LIMCH1;CD200;KCNK2;RELN;PTGS2;PTPRK;NCAM2;CD40;SMARCA2;TPD52L1;MAP2;FOXP1;SPIC;PRDM5;NAV1;LAMA2;SORL1;SSBP2;ZBTB20;MSI2;PCLO;SMAD7;ELOVL6;CDH2')
GSE11818_WT_VS_DICER_KO_TREG_DN	8.464781973455713e-06	0.0018644528774733554	(17776, 322, 116, 11, 'ZBTB20;XRN1;CREM;CD200;PCBP1;DDX6;LRIG3;SDC2;ISOC1;FKBP11;ZC3H6')
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_UP	8.746109599888319e-06	0.0018758560451752723	(17776, 322, 139, 12, 'PTPRK;MPP7;SLIT3;NEDD4;DYNC1I1;PTPRN2;CD200;CDH22;ANO3;NPHP4;SORL1;LRGUK')
